NET.3.4.A1;G 0.18
NET.3.4.A1;G 0.32
NET.3.4.A1;G 0.36
NET.3.4.A2;G 0.18
NET.3.4.A2;G 0.25
NET.3.4.A2;G 0.27
NET.3.4.A2;G 0.31
NET.3.4.A2;G 0.32
NET.3.4.A2;G 0.36
NET.3.4.A2;G 0.38
NET.3.4.A2;G 0.39
NET.3.4.A3;G 0.26
NET.3.4.A3;G 0.27
NET.3.4.A3;G 0.31
NET.3.4.A3;G 0.36
NET.3.4.A3;G 0.38
NET.3.4.A3;G 0.39
NET.3.4.A4;G 0.18
NET.3.4.A4;G 0.32
NET.3.4.A4;G 0.38
NET.3.4.A5;G 0.25
NET.3.4.A5;G 0.26
NET.3.4.A5;G 0.30
NET.3.4.A5;G 0.31
NET.3.4.A5;G 0.32
NET.3.4.A5;G 0.36
NET.3.4.A6;G 0.18
NET.3.4.A6;G 0.25
NET.3.4.A6;G 0.26
NET.3.4.A6;G 0.27
NET.3.4.A6;G 0.31
NET.3.4.A7;G 0.36
NET.3.4.A8;G 0.18
NET.3.4.A8;G 0.28
NET.3.4.A8;G 0.30
NET.3.4.A8;G 0.31
NET.3.4.A8;G 0.32
NET.3.4.A8;G 0.38
NET.3.4.A9;G 0.32
NET.3.4.A9;G 0.36
NET.3.4.A9;G 0.39
NET.3.4.A10;G 0.36
NET.3.4.A11;G 0.26
NET.3.4.A11;G 0.32
NET.3.4.A11;G 0.36
NET.3.4.A11;G 0.39
NET.3.4.A12;G 0.25
NET.3.4.A12;G 0.28
NET.3.4.A12;G 0.31
NET.3.4.A12;G 0.32
NET.3.4.A12;G 0.39
NET.3.4.A13;G 0.18
NET.3.4.A13;G 0.26
NET.3.4.A13;G 0.31
NET.3.4.A13;G 0.39
NET.3.4.A14;G 0.36
NET.3.4.A14;G 0.43
NET.3.4.A15;G 0.39
NET.3.4.A16;G 0.25
NET.3.4.A16;G 0.26
NET.3.4.A16;G 0.27
NET.3.4.A16;G 0.28
NET.3.4.A16;G 0.30
NET.3.4.A16;G 0.31
NET.3.4.A16;G 0.32
NET.3.4.A16;G 0.36
NET.3.4.A16;G 0.38
NET.3.4.A16;G 0.39
NET.3.4.A17;G 0.30
NET.3.4.A17;G 0.38
NET.3.4.A18;G 0.18
NET.3.4.A18;G 0.31
NET.3.4.A19;G 0.36
NET.3.4.A20;G 0.36
NET.3.4.A20;G 0.43
NET.3.4.A21;G 0.36
NET.3.4.A21;G 0.39
NET.3.4.A22;G 0.30
NET.3.4.A22;G 0.36
NET.3.4.A22;G 0.43
NET.3.4.A23;G 0.25
NET.3.4.A23;G 0.26
NET.3.4.A24;G 0.30
NET.3.4.A24;G 0.43
NET.3.4.A25;G 0.28
NET.3.4.A25;G 0.31
NET.3.4.A25;G 0.32
NET.3.4.A25;G 0.36
NET.3.4.A25;G 0.38
NET.3.4.A25;G 0.39
NET.3.4.A26;G 0.25
NET.3.4.A26;G 0.26
NET.3.4.A27;G 0.36
NET.3.4.A27;G 0.43
